# step, loss_train, loss_test, metrics_test
1.090000000000000000e+02 1.433335244655609131e-01 1.647838830947875977e+00 2.527252137660980225e-01 6.339854747056961060e-02 1.539384014904499054e-02 3.125751018524169922e-02 2.527252137660980225e-01 6.339854747056961060e-02
1.100000000000000000e+02 1.511996239423751831e-01 1.629320740699768066e+00 2.519947290420532227e-01 6.175925955176353455e-02 1.561122294515371323e-02 3.146962821483612061e-02 2.519947290420532227e-01 6.175925955176353455e-02
1.110000000000000000e+02 1.590997725725173950e-01 1.611336946487426758e+00 2.511326074600219727e-01 6.024539470672607422e-02 1.584466733038425446e-02 3.178835287690162659e-02 2.511326074600219727e-01 6.024539470672607422e-02
1.120000000000000000e+02 1.675056219100952148e-01 1.593532800674438477e+00 2.501400113105773926e-01 5.878766998648643494e-02 1.616930589079856873e-02 3.195446729660034180e-02 2.501400113105773926e-01 5.878766998648643494e-02
1.130000000000000000e+02 1.764735132455825806e-01 1.575891971588134766e+00 2.491565346717834473e-01 5.740858614444732666e-02 1.648810133337974548e-02 3.220980241894721985e-02 2.491565346717834473e-01 5.740858614444732666e-02
1.140000000000000000e+02 1.859093904495239258e-01 1.557949423789978027e+00 2.483998239040374756e-01 5.619818344712257385e-02 1.671516336500644684e-02 3.270903229713439941e-02 2.483998239040374756e-01 5.619818344712257385e-02
1.150000000000000000e+02 1.956571489572525024e-01 1.539593100547790527e+00 2.481186985969543457e-01 5.523964390158653259e-02 1.690379157662391663e-02 3.334253281354904175e-02 2.481186985969543457e-01 5.523964390158653259e-02
1.160000000000000000e+02 2.053537219762802124e-01 1.521157979965209961e+00 2.484905123710632324e-01 5.456591024994850159e-02 1.715441793203353882e-02 3.388503193855285645e-02 2.484905123710632324e-01 5.456591024994850159e-02
1.170000000000000000e+02 2.144494056701660156e-01 1.503042697906494141e+00 2.494645565748214722e-01 5.414774641394615173e-02 1.744290441274642944e-02 3.427049145102500916e-02 2.494645565748214722e-01 5.414774641394615173e-02
1.180000000000000000e+02 2.228245884180068970e-01 1.485665798187255859e+00 2.507242262363433838e-01 5.389136448502540588e-02 1.771998777985572815e-02 3.473705053329467773e-02 2.507242262363433838e-01 5.389136448502540588e-02
1.190000000000000000e+02 2.311365306377410889e-01 1.469131350517272949e+00 2.518938481807708740e-01 5.368230491876602173e-02 1.808458566665649414e-02 3.526379168033599854e-02 2.518938481807708740e-01 5.368230491876602173e-02
1.200000000000000000e+02 2.394813746213912964e-01 1.453351616859436035e+00 2.528363466262817383e-01 5.347483977675437927e-02 1.840270869433879852e-02 3.566989302635192871e-02 2.528363466262817383e-01 5.347483977675437927e-02
1.210000000000000000e+02 2.478874176740646362e-01 1.438008785247802734e+00 2.537241280078887939e-01 5.332462862133979797e-02 1.855983771383762360e-02 3.608408570289611816e-02 2.537241280078887939e-01 5.332462862133979797e-02
1.220000000000000000e+02 2.561868131160736084e-01 1.422933220863342285e+00 2.548216581344604492e-01 5.330151692032814026e-02 1.853679306805133820e-02 3.672036901116371155e-02 2.548216581344604492e-01 5.330151692032814026e-02
1.230000000000000000e+02 2.639762759208679199e-01 1.408442497253417969e+00 2.562211155891418457e-01 5.340727791190147400e-02 1.844260655343532562e-02 3.734542801976203918e-02 2.562211155891418457e-01 5.340727791190147400e-02
1.240000000000000000e+02 2.710123360157012939e-01 1.394837737083435059e+00 2.577979862689971924e-01 5.360178649425506592e-02 1.840950362384319305e-02 3.769353404641151428e-02 2.577979862689971924e-01 5.360178649425506592e-02
1.250000000000000000e+02 2.772473096847534180e-01 1.382274150848388672e+00 2.594108581542968750e-01 5.386155471205711365e-02 1.844280399382114410e-02 3.814237937331199646e-02 2.594108581542968750e-01 5.386155471205711365e-02
1.260000000000000000e+02 2.829156816005706787e-01 1.370548129081726074e+00 2.610644400119781494e-01 5.417510122060775757e-02 1.851733401417732239e-02 3.886367008090019226e-02 2.610644400119781494e-01 5.417510122060775757e-02
1.270000000000000000e+02 2.882657945156097412e-01 1.359482645988464355e+00 2.627725899219512939e-01 5.450746044516563416e-02 1.855638623237609863e-02 3.943608701229095459e-02 2.627725899219512939e-01 5.450746044516563416e-02
